index, path, x, y, id,Shape,Color, parent, child, type, size
33,8,349.743,-13.406,Mind to Chemical Imbalance,Shape, Mind, Mind, Chemical Imbalance, link, 
34,0,174.872,6.703,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
34,1,203.9106543,7.523298828,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
34,2,245.6288223,7.174287109,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
34,3,279.1740996,5.568791016,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
34,4,320.9136426,4.382404297,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
34,5,349.971,4.47,Mind to Some people have a photographic memory,Shape, Mind, Mind, Some people have a photographic memory, link, 
35,0,174.872,6.703,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
35,1,203.8882363,8.107716797,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
35,2,245.4572246,11.64900977,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
35,3,278.7812285,15.81791211,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
35,4,320.3078418,20.19658008,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
35,5,349.287,22.334,Mind to Brainwashing,Shape, Mind, Mind, Brainwashing, link, 
36,0,174.872,6.703,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,1,190.2667178,7.520481934,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,2,215.839833,10.17306689,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,3,236.1906279,13.92160107,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,4,253.3984307,18.45302979,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,5,277.8655547,26.03329297,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,6,306.957167,33.61413623,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,7,332.3862822,38.14659619,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
36,8,347.691,40.139,Mind to Steep Learning Curve,Shape, Mind, Mind, Steep Learning Curve, link, 
37,0,174.872,6.703,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,1,182.8083766,7.103483124,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,2,197.2163885,8.395581451,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,3,209.8918273,10.28290219,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,4,221.0991908,12.69390091,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,5,235.7361846,17.13579175,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,6,252.5825615,24.22343774,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,7,268.3176025,32.11799585,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,8,285.057292,40.2471106,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,9,304.9176143,48.03842651,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,10,323.1336681,53.31592538,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,11,337.3549769,56.43059402,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
37,12,345.188,57.84,Mind to Hard-wired,Shape, Mind, Mind, Hard-wired, link, 
38,0,174.872,6.703,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,1,182.8010269,7.141377075,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,2,197.1525791,8.724575562,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,3,209.7210715,11.16329846,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,4,220.777235,14.35386414,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,5,230.5918006,18.19259094,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,6,239.4354993,22.57579724,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,7,251.4728958,29.94470215,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,8,266.6515457,40.7078916,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,9,282.819885,51.78272949,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,10,296.898516,59.7944093,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,11,307.7215935,64.80091248,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,12,320.0103828,69.41876038,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,13,334.0356147,73.54427136,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
38,14,341.784,75.39,"Mind to Get ""Closure""",Shape, Mind, Mind," Get ""Closure""", link, 
39,0,111.342,135.011,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,1,113.9709721,138.0391513,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,2,119.3432344,143.3015983,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,3,124.8640008,147.5567213,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,4,130.5285669,150.865901,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,5,136.3322283,153.2905176,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,6,142.2702807,154.8919516,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,7,151.4190516,155.8849049,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,8,164.0438741,154.9005877,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,9,177.1215824,151.728388,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,10,197.5049795,143.9419661,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,11,225.9166846,130.4855535,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,12,247.986193,120.2356716,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,13,262.9908856,114.248089,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,14,278.1850206,109.5099281,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,15,293.5309633,106.5122322,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,16,308.9910787,105.7460449,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,17,320.6384516,106.9312252,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,18,328.4194444,108.6744437,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
39,19,332.313,109.855,Medicine to Sugar makes children hyperactive,Shape, Medicine, Medicine, Sugar makes children hyperactive, link, 
40,0,111.342,135.011,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,1,113.9676815,138.0483135,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,2,119.3141383,143.3826139,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,3,124.784619,147.7777533,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,4,130.3758021,151.291261,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,5,138.9816284,155.0343086,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,6,150.847523,157.4762685,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,7,163.1364433,157.4272301,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,8,175.8218183,155.3474283,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,9,195.5351101,149.4268079,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,10,222.9590969,138.7205007,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,11,244.2655381,130.595188,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,12,258.7716554,125.9957377,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,13,273.4882318,122.5871681,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,14,288.3886967,120.8297139,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,15,303.4464793,121.1836101,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,16,318.6350086,124.1090915,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
40,17,326.27,126.68,Medicine to Hair & fingernails grow after death,Shape, Medicine, Medicine, Hair & fingernails grow after death, link, 
41,0,111.342,135.011,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,1,116.610313,140.8720684,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,2,127.4360874,149.9503145,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,3,138.635772,155.8617324,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,4,150.1954214,159.0363535,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,5,162.1010903,159.904209,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,6,174.3388335,158.8953301,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,7,193.287582,154.8038281,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,8,219.5846836,146.7935469,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,9,240.0205767,140.7510137,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,10,253.9579136,137.5123848,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,11,268.1297075,135.4072402,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,12,282.5220132,134.8656113,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,13,297.1208853,136.3175293,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,14,311.9123784,140.1930254,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
41,15,319.376,143.174,Medicine to Milk increases mucous,Shape, Medicine, Medicine, Milk increases mucous, link, 
42,0,111.342,135.011,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,1,116.5936302,140.9068734,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,2,127.2912475,150.2524915,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,3,138.2481758,156.6703681,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,4,149.4646174,160.5610194,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,5,160.9407742,162.3249615,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,6,172.6768486,162.3627105,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,7,190.7687476,160.0588508,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,8,215.8028774,154.6835125,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,9,235.2630577,150.6766225,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,10,248.562882,148.7680512,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,11,262.1240389,147.9368995,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,12,275.9467304,148.5836836,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
42,13,290.0311588,151.1089196,Medicine to Alcohol keeps you warm,Shape, Medicine, Medicine, Alcohol keeps you warm, link, 
